Directory,Query_ID,System,NDCG@10,Recall@10,Accuracy@1,Complexity,Ling_Comp,Sem_Comp,Mod_Comp,Ctx_Comp
61,61_3,qalf,0.0,0.0,0.0,Complex,High,Medium,Low,Low
61,61_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
61,61_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
61,61_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
61,61_5,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
61,61_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
61,61_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
61,61_6,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
61,61_6,fixed_rrf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
61,61_6,qalf,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
61,61_7,vector_only,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
61,61_7,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
61,61_7,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
62,62_0,vector_only,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
62,62_0,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
62,62_0,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
62,62_1,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
62,62_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
62,62_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
62,62_2,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
62,62_2,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
62,62_2,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
62,62_3,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,High,Low,Low
62,62_3,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,High,Low,Low
62,62_3,qalf,0.43067655807339306,1.0,0.0,Complex,Medium,High,Low,Low
62,62_4,vector_only,0.3562071871080222,1.0,0.0,Simple,Low,Low,Low,Low
62,62_4,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
62,62_4,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
63,63_0,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_0,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_0,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
63,63_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
63,63_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
63,63_2,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
63,63_2,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
63,63_2,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
63,63_3,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
63,63_3,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
63,63_3,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
63,63_4,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_4,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_4,qalf,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_5,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
63,63_5,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
63,63_5,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
63,63_6,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
63,63_6,fixed_rrf,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Low
63,63_6,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
63,63_7,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Medium,Low
63,63_7,fixed_rrf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
63,63_7,qalf,0.5,1.0,0.0,Complex,Medium,Medium,Medium,Low
63,63_8,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Medium,Low
63,63_8,fixed_rrf,0.3010299956639812,1.0,0.0,Complex,Medium,Low,Medium,Low
63,63_8,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
64,64_0,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
64,64_0,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
64,64_0,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
64,64_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
64,64_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
64,64_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
64,64_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
64,64_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
64,64_2,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
64,64_3,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Medium
64,64_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
64,64_3,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
65,65_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
65,65_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
65,65_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
65,65_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
65,65_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
65,65_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
65,65_2,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
65,65_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
65,65_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
65,65_3,vector_only,0.31546487678572877,1.0,0.0,Simple,Medium,Low,Low,Low
65,65_3,fixed_rrf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
65,65_3,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
65,65_4,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
65,65_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
65,65_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
66,66_0,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Medium,Low,Low
66,66_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
66,66_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
66,66_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
66,66_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
66,66_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
66,66_2,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,High,Low,Low
66,66_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
66,66_2,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Low
66,66_3,vector_only,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
66,66_3,fixed_rrf,0.3562071871080222,1.0,0.0,Simple,Medium,Low,Low,Low
66,66_3,qalf,0.3562071871080222,1.0,0.0,Simple,Medium,Low,Low,Low
66,66_4,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
66,66_4,fixed_rrf,0.31546487678572877,1.0,0.0,Complex,Medium,Medium,Low,Low
66,66_4,qalf,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Low
66,66_5,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
66,66_5,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Medium
66,66_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
66,66_6,vector_only,0.3010299956639812,1.0,0.0,Simple,Low,Low,Low,Low
66,66_6,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Low
66,66_6,qalf,0.6309297535714575,1.0,0.0,Simple,Low,Low,Low,Low
67,67_0,vector_only,0.3562071871080222,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_0,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_0,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_1,vector_only,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_1,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
67,67_1,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
67,67_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_3,vector_only,0.31546487678572877,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_3,fixed_rrf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_3,qalf,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Low,Medium
67,67_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
67,67_5,vector_only,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_5,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_5,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_6,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
67,67_6,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_6,qalf,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
67,67_7,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
67,67_7,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
67,67_7,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
68,68_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
68,68_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
68,68_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Medium,Low
68,68_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
68,68_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
68,68_2,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
68,68_3,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_4,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_4,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_4,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
68,68_5,vector_only,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_5,fixed_rrf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_5,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_6,vector_only,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_6,fixed_rrf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_6,qalf,0.6309297535714575,1.0,0.0,Simple,Medium,Low,Low,Low
68,68_7,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
68,68_7,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
68,68_7,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
68,68_8,vector_only,0.0,0.0,0.0,Complex,High,High,Low,Medium
68,68_8,fixed_rrf,0.0,0.0,0.0,Complex,High,High,Low,Medium
68,68_8,qalf,0.0,0.0,0.0,Complex,High,High,Low,Medium
69,69_0,vector_only,0.43067655807339306,1.0,0.0,Simple,Medium,Low,Low,Low
69,69_0,fixed_rrf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
69,69_0,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
69,69_1,vector_only,1.0,1.0,1.0,Complex,Medium,High,Low,Medium
69,69_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,High,Low,Medium
69,69_1,qalf,1.0,1.0,1.0,Complex,Medium,High,Low,Medium
69,69_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
69,69_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
69,69_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
69,69_3,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
69,69_3,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
69,69_3,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
69,69_4,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
69,69_4,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
69,69_4,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
69,69_5,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
69,69_5,fixed_rrf,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
69,69_5,qalf,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
7,7_0,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_0,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_1,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
7,7_2,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Medium,Medium
7,7_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
7,7_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Medium,Medium
7,7_3,vector_only,0.6309297535714575,1.0,0.0,Complex,High,Low,Low,Medium
7,7_3,fixed_rrf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
7,7_3,qalf,1.0,1.0,1.0,Complex,High,Low,Low,Medium
70,70_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
70,70_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
70,70_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
70,70_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
70,70_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
70,70_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
70,70_2,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
70,70_2,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
70,70_2,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
70,70_3,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
70,70_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
70,70_3,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
70,70_4,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
70,70_4,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
70,70_4,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
70,70_5,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
70,70_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
70,70_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
71,71_0,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
71,71_0,fixed_rrf,0.31546487678572877,1.0,0.0,Complex,Medium,Medium,Low,Low
71,71_0,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
71,71_1,vector_only,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
71,71_1,fixed_rrf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
71,71_1,qalf,0.38685280723454163,1.0,0.0,Simple,Medium,Low,Low,Low
71,71_2,vector_only,0.31546487678572877,1.0,0.0,Simple,Medium,Low,Low,Low
71,71_2,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
71,71_2,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
71,71_3,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
71,71_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
71,71_3,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
71,71_4,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
71,71_4,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
71,71_4,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
71,71_5,vector_only,0.38685280723454163,1.0,0.0,Complex,Medium,Low,Medium,Low
71,71_5,fixed_rrf,0.3010299956639812,1.0,0.0,Complex,Medium,Low,Medium,Low
71,71_5,qalf,0.0,0.0,0.0,Complex,Medium,Low,Medium,Low
72,72_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
72,72_2,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
72,72_2,fixed_rrf,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
72,72_2,qalf,0.3333333333333333,1.0,0.0,Simple,Medium,Low,Low,Low
72,72_3,vector_only,0.0,0.0,0.0,Complex,High,Low,Low,Medium
72,72_3,fixed_rrf,0.3562071871080222,1.0,0.0,Complex,High,Low,Low,Medium
72,72_3,qalf,0.0,0.0,0.0,Complex,High,Low,Low,Medium
72,72_4,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
72,72_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
72,72_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
72,72_5,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
72,72_5,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
72,72_5,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
73,73_0,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
73,73_0,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
73,73_0,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
73,73_1,vector_only,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
73,73_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
73,73_1,qalf,1.0,1.0,1.0,Complex,Medium,Low,Low,Medium
73,73_2,vector_only,0.0,0.0,0.0,Complex,High,High,Low,Medium
73,73_2,fixed_rrf,0.0,0.0,0.0,Complex,High,High,Low,Medium
73,73_2,qalf,0.0,0.0,0.0,Complex,High,High,Low,Medium
73,73_3,vector_only,0.6309297535714575,1.0,0.0,Complex,Medium,Medium,Low,Low
73,73_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
73,73_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
73,73_4,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
73,73_4,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
73,73_4,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
73,73_5,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
73,73_5,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
73,73_5,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
74,74_0,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Medium
74,74_0,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Medium
74,74_0,qalf,0.3562071871080222,1.0,0.0,Simple,Low,Low,Low,Medium
74,74_1,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
74,74_1,fixed_rrf,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Low
74,74_1,qalf,0.43067655807339306,1.0,0.0,Simple,Low,Low,Low,Low
74,74_2,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Medium
74,74_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
74,74_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
74,74_3,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
74,74_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
74,74_3,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
74,74_4,vector_only,0.2890648263178879,1.0,0.0,Simple,Medium,Low,Low,Low
74,74_4,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
74,74_4,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
74,74_5,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
74,74_5,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
74,74_5,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
74,74_6,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
74,74_6,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
74,74_6,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
74,74_7,vector_only,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
74,74_7,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
74,74_7,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
75,75_0,vector_only,1.0,1.0,1.0,Simple,Low,Low,Low,Low
75,75_0,fixed_rrf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
75,75_0,qalf,1.0,1.0,1.0,Simple,Low,Low,Low,Low
75,75_1,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
75,75_1,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
75,75_1,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Medium
75,75_2,vector_only,0.31546487678572877,1.0,0.0,Simple,Medium,Low,Low,Low
75,75_2,fixed_rrf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
75,75_2,qalf,0.0,0.0,0.0,Simple,Medium,Low,Low,Low
75,75_3,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
75,75_3,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
75,75_3,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
76,76_0,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
76,76_0,fixed_rrf,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Low
76,76_0,qalf,0.3562071871080222,1.0,0.0,Complex,Medium,Medium,Low,Low
76,76_1,vector_only,0.5,1.0,0.0,Complex,Medium,Medium,Low,Low
76,76_1,fixed_rrf,0.3010299956639812,1.0,0.0,Complex,Medium,Medium,Low,Low
76,76_1,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Low
76,76_2,vector_only,0.43067655807339306,1.0,0.0,Complex,Medium,Low,Medium,Medium
76,76_2,fixed_rrf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Medium
76,76_2,qalf,0.6309297535714575,1.0,0.0,Complex,Medium,Low,Medium,Medium
76,76_3,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
76,76_3,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
76,76_3,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
76,76_4,vector_only,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
76,76_4,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
76,76_4,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
77,77_0,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_0,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_0,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_1,vector_only,0.3333333333333333,1.0,0.0,Complex,Medium,Medium,Low,Medium
77,77_1,fixed_rrf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
77,77_1,qalf,0.0,0.0,0.0,Complex,Medium,Medium,Low,Medium
77,77_2,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_2,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_2,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_3,vector_only,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_3,fixed_rrf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_3,qalf,1.0,1.0,1.0,Complex,Medium,Medium,Low,Low
77,77_4,vector_only,0.3010299956639812,1.0,0.0,Simple,Medium,Low,Low,Low
77,77_4,fixed_rrf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
77,77_4,qalf,0.5,1.0,0.0,Simple,Medium,Low,Low,Low
77,77_5,vector_only,0.0,0.0,0.0,Simple,Low,Low,Low,Low
77,77_5,fixed_rrf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
77,77_5,qalf,0.0,0.0,0.0,Simple,Low,Low,Low,Low
77,77_6,vector_only,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
77,77_6,fixed_rrf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
77,77_6,qalf,1.0,1.0,1.0,Simple,Medium,Low,Low,Low
